fight date,fight weightclass,win method,rounds,time,Winner,Loser
"August 28, 2010",Heavyweight,SUB,1,3:19,Randy Couture,James Toney
"August 28, 2010",Middleweight,U-DEC,3,5:00,Demian Maia,Mario Miranda
"August 28, 2010",Lightweight,U-DEC,3,5:00,Gray Maynard,Kenny Florian
"August 28, 2010",Welterweight,SUB,3,4:02,Nate Diaz,Marcus Davis
"August 28, 2010",Lightweight,SUB,1,2:01,Joe Lauzon,Gabe Ruediger
"August 28, 2010",Lightweight,U-DEC,3,5:00,Nik Lentz,Andre Winner
"August 28, 2010",Middleweight,SUB,2,1:53,Dan Miller,John Salter
"August 28, 2010",Welterweight,U-DEC,3,5:00,Greg Soto,Nick Osipczak
"August 28, 2010",Welterweight,SUB,3,3:11,Mike Pierce,Amilcar Alves
"August 07, 2010",Middleweight,SUB,5,3:10,Anderson Silva,Chael Sonnen
"August 07, 2010",Welterweight,U-DEC,3,5:00,Jon Fitch,Thiago Alves
"August 07, 2010",Lightweight,SUB,3,1:51,Clay Guida,Rafael Dos Anjos
"August 07, 2010",Welterweight,SUB,1,3:15,Matt Hughes,Ricardo Almeida
"August 07, 2010",Heavyweight,U-DEC,3,5:00,Junior Dos Santos,Roy Nelson
"August 07, 2010",Welterweight,KO/TKO,2,1:15,Rick Story,Dustin Hazelett
"August 07, 2010",Light Heavyweight,U-DEC,3,5:00,Phil Davis,Rodney Wallace
"August 07, 2010",Welterweight,KO/TKO,2,0:40,Johny Hendricks,Charlie Brenneman
"August 07, 2010",Light Heavyweight,U-DEC,3,5:00,Tim Boetsch,Todd Brown
"August 07, 2010",Heavyweight,KO/TKO,2,0:22,Stefan Struve,Christian Morecraft
"August 07, 2010",Welterweight,U-DEC,3,5:00,Dennis Hallman,Ben Saunders
"August 01, 2010",Light Heavyweight,KO/TKO,1,1:52,Jon Jones,Vladimir Matyushenko
"August 01, 2010",Middleweight,S-DEC,3,5:00,Yushin Okami,Mark Munoz
"August 01, 2010",Welterweight,KO/TKO,3,2:21,Jake Ellenberger,John Howard
"August 01, 2010",Lightweight,KO/TKO,1,1:04,Takanori Gomi,Tyson Griffin
"August 01, 2010",Lightweight,U-DEC,3,5:00,Jacob Volkmann,Paul Kelly
"August 01, 2010",Welterweight,KO/TKO,2,4:29,Matthew Riddle,DaMarques Johnson
"August 01, 2010",Light Heavyweight,SUB,1,2:29,Igor Pokrajac,James Irvin
"August 01, 2010",Middleweight,SUB,3,3:10,Brian Stann,Mike Massenzio
"August 01, 2010",Lightweight,SUB,1,0:41,Charles Oliveira,Darren Elkins
"August 01, 2010",Middleweight,U-DEC,3,5:00,Rob Kimmons,Steve Steinbeiss
"July 03, 2010",Heavyweight,SUB,2,2:19,Brock Lesnar,Shane Carwin
"July 03, 2010",Middleweight,SUB,3,4:40,Chris Leben,Yoshihiro Akiyama
"July 03, 2010",Welterweight,SUB,2,2:02,Chris Lytle,Matt Brown
"July 03, 2010",Light Heavyweight,KO/TKO,2,3:08,Stephan Bonnar,Krzysztof Soszynski
"July 03, 2010",Lightweight,U-DEC,3,5:00,George Sotiropoulos,Kurt Pellegrino
"July 03, 2010",Heavyweight,KO/TKO,1,1:07,Brendan Schaub,Chris Tuchscherer
"July 03, 2010",Light Heavyweight,SUB,2,3:05,Ricardo Romero,Seth Petruzelli
"July 03, 2010",Middleweight,S-DEC,3,5:00,Kendall Grove,Goran Reljic
"July 03, 2010",Middleweight,KO/TKO,3,2:35,Gerald Harris,David Branch
"July 03, 2010",Welterweight,S-DEC,3,5:00,Daniel Roberts,Forrest Petz
"July 03, 2010",Heavyweight,U-DEC,3,5:00,Jon Madsen,Karlos Vemola
"June 19, 2010",Middleweight,SUB,2,3:41,Court McGee,Kris McCray
"June 19, 2010",Light Heavyweight,M-DEC,3,5:00,Matt Hamill,Keith Jardine
"June 19, 2010",Middleweight,KO/TKO,2,4:17,Chris Leben,Aaron Simpson
"June 19, 2010",Lightweight,U-DEC,3,5:00,Dennis Siver,Spencer Fisher
"June 19, 2010",Middleweight,KO/TKO,2,4:25,Rich Attonito,Jamie Yager
"June 19, 2010",Lightweight,U-DEC,3,5:00,John Gunderson,Mark Holst
"June 19, 2010",Middleweight,U-DEC,3,5:00,Brad Tavares,Seth Baczynski
"June 19, 2010",Middleweight,KO/TKO,2,3:12,Kyle Noke,Josh Bryant
"June 19, 2010",Middleweight,U-DEC,3,5:00,Chris Camozzi,James Hammortree
"June 19, 2010",Heavyweight,KO/TKO,1,4:32,Travis Browne,James McSweeney
"June 12, 2010",Light Heavyweight,KO/TKO,1,4:55,Rich Franklin,Chuck Liddell
"June 12, 2010",Heavyweight,SUB,3,4:30,Mirko Filipovic,Pat Barry
"June 12, 2010",Welterweight,U-DEC,3,5:00,Martin Kampmann,Paulo Thiago
"June 12, 2010",Heavyweight,U-DEC,3,5:00,Ben Rothwell,Gilbert Yvel
"June 12, 2010",Welterweight,KO/TKO,3,4:53,Carlos Condit,Rory MacDonald
"June 12, 2010",Lightweight,S-DEC,3,5:00,Evan Dunham,Tyson Griffin
"June 12, 2010",Lightweight,SUB,1,1:45,Matt Wiman,Mac Danzig
"June 12, 2010",Middleweight,KO/TKO,2,4:07,Mario Miranda,David Loiseau
"June 12, 2010",Welterweight,U-DEC,3,5:00,James Wilks,Peter Sobotta
"June 12, 2010",Welterweight,SUB,2,1:48,Claude Patrick,Ricardo Funch
"June 12, 2010",Welterweight,SUB,3,4:44,Mike Pyle,Jesse Lennox
"May 29, 2010",Light Heavyweight,U-DEC,3,5:00,Rashad Evans,Quinton Jackson
"May 29, 2010",Middleweight,U-DEC,3,5:00,Michael Bisping,Dan Miller
"May 29, 2010",Heavyweight,KO/TKO,3,2:35,Mike Russow,Todd Duffee
"May 29, 2010",Light Heavyweight,S-DEC,3,5:00,Rogerio Nogueira,Jason Brilz
"May 29, 2010",Welterweight,U-DEC,3,5:00,John Hathaway,Diego Sanchez
"May 29, 2010",Welterweight,U-DEC,3,5:00,Dong Hyun Kim,Amir Sadollah
"May 29, 2010",Lightweight,U-DEC,3,5:00,Efrain Escudero,Dan Lauzon
"May 29, 2010",Lightweight,KO/TKO,1,3:28,Melvin Guillard,Waylon Lowe
"May 29, 2010",Light Heavyweight,KO/TKO,1,2:13,Cyrille Diabate,Luiz Cane
"May 29, 2010",Lightweight,U-DEC,3,5:00,Aaron Riley,Joe Brammer
"May 29, 2010",Middleweight,SUB,1,1:06,Ryan Jensen,Jesse Forbes
"May 08, 2010",Light Heavyweight,KO/TKO,1,3:35,Mauricio Rua,Lyoto Machida
"May 08, 2010",Welterweight,U-DEC,3,5:00,Josh Koscheck,Paul Daley
"May 08, 2010",Lightweight,S-DEC,3,5:00,Jeremy Stephens,Sam Stout
"May 08, 2010",Heavyweight,KO/TKO,2,4:24,Matt Mitrione,Kevin Ferguson
"May 08, 2010",Middleweight,SUB,2,3:25,Alan Belcher,Patrick Cote
"May 08, 2010",Middleweight,SUB,2,2:10,Joe Doerksen,Tom Lawlor
"May 08, 2010",Welterweight,KO/TKO,2,1:23,Marcus Davis,Jonathan Goulet
"May 08, 2010",Welterweight,M-DEC,3,5:00,Johny Hendricks,TJ Grant
"May 08, 2010",Heavyweight,U-DEC,3,5:00,Joey Beltran,Tim Hague
"May 08, 2010",Welterweight,U-DEC,3,5:00,Mike Guymon,Yoshiyuki Yoshida
"May 08, 2010",Middleweight,KO/TKO,1,2:42,John Salter,Jason MacDonald
"April 10, 2010",Middleweight,U-DEC,5,5:00,Anderson Silva,Demian Maia
"April 10, 2010",Lightweight,U-DEC,5,5:00,Frankie Edgar,BJ Penn
"April 10, 2010",Welterweight,KO/TKO,3,4:40,Matt Hughes,Renzo Gracie
"April 10, 2010",Lightweight,SUB,2,4:30,Rafael Dos Anjos,Terry Etim
"April 10, 2010",Middleweight,KO/TKO,2,2:50,Mark Munoz,Kendall Grove
"April 10, 2010",Light Heavyweight,SUB,1,4:55,Phil Davis,Alexander Gustafsson
"April 10, 2010",Welterweight,S-DEC,3,5:00,Rick Story,Nick Osipczak
"April 10, 2010",Welterweight,KO/TKO,3,2:08,DaMarques Johnson,Brad Blackburn
"April 10, 2010",Lightweight,SUB,2,3:41,Paul Kelly,Matt Veach
"April 10, 2010",Heavyweight,U-DEC,3,5:00,Jon Madsen,Mostapha Al-Turk
"March 31, 2010",Lightweight,SUB,3,2:52,Kenny Florian,Takanori Gomi
"March 31, 2010",Heavyweight,KO/TKO,1,0:39,Roy Nelson,Stefan Struve
"March 31, 2010",Middleweight,KO/TKO,2,0:29,Jorge Rivera,Nate Quarry
"March 31, 2010",Lightweight,U-DEC,3,5:00,Ross Pearson,Dennis Siver
"March 31, 2010",Lightweight,U-DEC,3,5:00,Andre Winner,Rafaello Oliveira
"March 31, 2010",Lightweight,S-DEC,3,5:00,Jacob Volkmann,Ronys Torres
"March 31, 2010",Lightweight,U-DEC,3,5:00,Nik Lentz,Rob Emerson
"March 31, 2010",Lightweight,KO/TKO,1,4:13,Gleison Tibau,Caol Uno
"March 31, 2010",Middleweight,KO/TKO,2,2:47,Yushin Okami,Lucio Linhares
"March 31, 2010",Middleweight,KO/TKO,1,4:49,Gerald Harris,Mario Miranda
"March 31, 2010",Welterweight,U-DEC,3,5:00,Charlie Brenneman,Jason High
"March 27, 2010",Welterweight,U-DEC,5,5:00,Georges St-Pierre,Dan Hardy
"March 27, 2010",Heavyweight,KO/TKO,1,3:48,Shane Carwin,Frank Mir
"March 27, 2010",Lightweight,SUB,2,4:20,Kurt Pellegrino,Fabricio Camoes
"March 27, 2010",Welterweight,U-DEC,3,5:00,Jon Fitch,Ben Saunders
"March 27, 2010",Lightweight,U-DEC,3,5:00,Jim Miller,Mark Bocek
"March 27, 2010",Welterweight,KO/TKO,1,2:47,Nate Diaz,Rory Markham
"March 27, 2010",Welterweight,SUB,2,3:30,Ricardo Almeida,Matt Brown
"March 27, 2010",Middleweight,SUB,1,0:45,Rousimar Palhares,Tomasz Drwal
"March 27, 2010",Light Heavyweight,U-DEC,3,5:00,Jared Hamman,Rodney Wallace
"March 27, 2010",Welterweight,DQ,3,1:30,Matthew Riddle,Greg Soto
"March 21, 2010",Light Heavyweight,KO/TKO,1,3:19,Jon Jones,Brandon Vera
"March 21, 2010",Heavyweight,KO/TKO,1,3:53,Junior Dos Santos,Gabriel Gonzaga
"March 21, 2010",Heavyweight,KO/TKO,3,1:16,Cheick Kongo,Paul Buentello
"March 21, 2010",Middleweight,KO/TKO,1,3:01,Alessio Sakara,James Irvin
"March 21, 2010",Lightweight,SUB,2,3:40,Clay Guida,Shannon Gugerty
"March 21, 2010",Light Heavyweight,S-DEC,3,5:00,Vladimir Matyushenko,Eliot Marshall
"March 21, 2010",Lightweight,KO/TKO,1,0:44,Darren Elkins,Duane Ludwig
"March 21, 2010",Welterweight,KO/TKO,1,2:01,John Howard,Daniel Roberts
"March 21, 2010",Heavyweight,KO/TKO,1,0:47,Brendan Schaub,Chase Gormley
"March 21, 2010",Welterweight,U-DEC,3,5:00,Mike Pierce,Julio Paulino
"March 21, 2010",Light Heavyweight,U-DEC,3,5:00,Jason Brilz,Eric Schafer
"February 20, 2010",Heavyweight,KO/TKO,1,2:20,Cain Velasquez,Antonio Rodrigo Nogueira
"February 20, 2010",Middleweight,U-DEC,3,5:00,Wanderlei Silva,Michael Bisping
"February 20, 2010",Lightweight,U-DEC,3,5:00,George Sotiropoulos,Joe Stevenson
"February 20, 2010",Light Heavyweight,KO/TKO,3,2:10,Ryan Bader,Keith Jardine
"February 20, 2010",Heavyweight,KO/TKO,2,5:00,Mirko Filipovic,Anthony Perosh
"February 20, 2010",Light Heavyweight,KO/TKO,3,1:04,Krzysztof Soszynski,Stephan Bonnar
"February 20, 2010",Welterweight,SUB,1,1:41,Chris Lytle,Brian Foster
"February 20, 2010",Middleweight,U-DEC,3,5:00,CB Dollaway,Goran Reljic
"February 20, 2010",Light Heavyweight,KO/TKO,3,3:26,James Te Huna,Igor Pokrajac
"February 06, 2010",Light Heavyweight,SUB,2,1:09,Randy Couture,Mark Coleman
"February 06, 2010",Middleweight,U-DEC,3,5:00,Chael Sonnen,Nate Marquardt
"February 06, 2010",Welterweight,SUB,2,1:54,Paulo Thiago,Mike Swick
"February 06, 2010",Middleweight,U-DEC,3,5:00,Demian Maia,Dan Miller
"February 06, 2010",Welterweight,KO/TKO,1,2:23,Matt Serra,Frank Trigg
"February 06, 2010",Lightweight,U-DEC,3,5:00,Mac Danzig,Justin Buchholz
"February 06, 2010",Lightweight,U-DEC,3,5:00,Melvin Guillard,Ronys Torres
"February 06, 2010",Lightweight,U-DEC,3,5:00,Rob Emerson,Phillipe Nover
"February 06, 2010",Light Heavyweight,U-DEC,3,5:00,Phil Davis,Brian Stann
"February 06, 2010",Heavyweight,M-DEC,3,5:00,Chris Tuchscherer,Tim Hague
"February 06, 2010",Heavyweight,KO/TKO,2,1:31,Joey Beltran,Rolles Gracie
"January 11, 2010",Lightweight,S-DEC,3,5:00,Gray Maynard,Nate Diaz
"January 11, 2010",Lightweight,SUB,3,1:59,Evan Dunham,Efrain Escudero
"January 11, 2010",Middleweight,S-DEC,3,5:00,Aaron Simpson,Tom Lawlor
"January 11, 2010",Welterweight,U-DEC,3,5:00,Amir Sadollah,Brad Blackburn
"January 11, 2010",Middleweight,U-DEC,3,5:00,Chris Leben,Jay Silva
"January 11, 2010",Welterweight,S-DEC,3,5:00,Rick Story,Jesse Lennox
"January 11, 2010",Lightweight,M-DEC,3,5:00,Thiago Tavares,Nik Lentz
"January 11, 2010",Welterweight,SUB,1,4:27,Rory MacDonald,Mike Guymon
"January 11, 2010",Lightweight,U-DEC,3,5:00,Rafael Dos Anjos,Kyle Bradley
"January 11, 2010",Middleweight,KO/TKO,3,3:24,Gerald Harris,John Salter
"January 11, 2010",Middleweight,S-DEC,3,5:00,Nick Catone,Jesse Forbes
"January 02, 2010",Light Heavyweight,U-DEC,3,5:00,Rashad Evans,Thiago Silva
"January 02, 2010",Welterweight,KO/TKO,1,2:24,Paul Daley,Dustin Hazelett
"January 02, 2010",Lightweight,U-DEC,3,5:00,Sam Stout,Joe Lauzon
"January 02, 2010",Lightweight,SUB,1,2:31,Jim Miller,Duane Ludwig
"January 02, 2010",Heavyweight,KO/TKO,1,2:07,Junior Dos Santos,Gilbert Yvel
"January 02, 2010",Welterweight,SUB,1,4:03,Martin Kampmann,Jacob Volkmann
"January 02, 2010",Lightweight,SUB,1,3:05,Cole Miller,Dan Lauzon
"January 02, 2010",Middleweight,KO/TKO,1,2:30,Mark Munoz,Ryan Jensen
"January 02, 2010",Welterweight,KO/TKO,2,0:22,Jake Ellenberger,Mike Pyle
"January 02, 2010",Lightweight,U-DEC,3,5:00,Rafaello Oliveira,John Gunderson
"December 12, 2009",Lightweight,KO/TKO,5,2:37,BJ Penn,Diego Sanchez
"December 12, 2009",Heavyweight,SUB,1,1:12,Frank Mir,Cheick Kongo
"December 12, 2009",Welterweight,U-DEC,3,5:00,Jon Fitch,Mike Pierce
"December 12, 2009",Lightweight,SUB,2,2:19,Kenny Florian,Clay Guida
"December 12, 2009",Heavyweight,M-DEC,3,5:00,Stefan Struve,Paul Buentello
"December 12, 2009",Catch Weight,KO/TKO,1,3:03,Alan Belcher,Wilson Gouveia
"December 12, 2009",Lightweight,U-DEC,3,5:00,Matt Wiman,Shane Nelson
"December 12, 2009",Welterweight,U-DEC,3,5:00,Johny Hendricks,Ricardo Funch
"December 12, 2009",Middleweight,SUB,2,3:21,Rousimar Palhares,Lucio Linhares
"December 12, 2009",Welterweight,SUB,1,4:03,DaMarques Johnson,Edgar Garcia
"December 12, 2009",Welterweight,KO/TKO,1,4:57,TJ Grant,Kevin Burns
"December 05, 2009",Heavyweight,KO/TKO,1,3:45,Roy Nelson,Brendan Schaub
"December 05, 2009",Light Heavyweight,DQ,1,4:14,Matt Hamill,Jon Jones
"December 05, 2009",Catch Weight,U-DEC,3,5:00,Kevin Ferguson,Houston Alexander
"December 05, 2009",Lightweight,SUB,2,2:20,Frankie Edgar,Matt Veach
"December 05, 2009",Heavyweight,KO/TKO,2,0:10,Matt Mitrione,Marcus Jones
"December 05, 2009",Heavyweight,KO/TKO,3,3:20,James McSweeney,Darrill Schoonover
"December 05, 2009",Heavyweight,S-DEC,3,5:00,Jon Madsen,Justin Wren
"December 05, 2009",Light Heavyweight,U-DEC,3,5:00,Brian Stann,Rodney Wallace
"December 05, 2009",Welterweight,KO/TKO,3,4:55,John Howard,Dennis Hallman
"December 05, 2009",Lightweight,SUB,1,3:36,Mark Bocek,Joe Brammer
"November 21, 2009",Light Heavyweight,S-DEC,3,5:00,Forrest Griffin,Tito Ortiz
"November 21, 2009",Welterweight,SUB,2,4:47,Josh Koscheck,Anthony Johnson
"November 21, 2009",Welterweight,U-DEC,3,5:00,Paulo Thiago,Jacob Volkmann
"November 21, 2009",Light Heavyweight,KO/TKO,1,1:56,Rogerio Nogueira,Luiz Cane
"November 21, 2009",Welterweight,U-DEC,3,5:00,Amir Sadollah,Phil Baroni
"November 21, 2009",Welterweight,KO/TKO,1,3:24,Ben Saunders,Marcus Davis
"November 21, 2009",Middleweight,SUB,1,3:59,Kendall Grove,Jake Rosholt
"November 21, 2009",Welterweight,KO/TKO,2,3:25,Brian Foster,Brock Larson
"November 21, 2009",Lightweight,M-DEC,3,5:00,Caol Uno,Fabricio Camoes
"November 21, 2009",Lightweight,SUB,2,4:36,George Sotiropoulos,Jason Dent
"November 14, 2009",Light Heavyweight,U-DEC,3,5:00,Randy Couture,Brandon Vera
"November 14, 2009",Welterweight,U-DEC,3,5:00,Dan Hardy,Mike Swick
"November 14, 2009",Middleweight,KO/TKO,2,4:24,Michael Bisping,Denis Kang
"November 14, 2009",Welterweight,KO/TKO,3,2:27,Matt Brown,James Wilks
"November 14, 2009",Lightweight,KO/TKO,2,4:38,Ross Pearson,Aaron Riley
"November 14, 2009",Welterweight,U-DEC,3,5:00,John Hathaway,Paul Taylor
"November 14, 2009",Lightweight,SUB,2,1:24,Terry Etim,Shannon Gugerty
"November 14, 2009",Welterweight,KO/TKO,3,3:53,Nick Osipczak,Matthew Riddle
"November 14, 2009",Lightweight,KO/TKO,2,2:53,Dennis Siver,Paul Kelly
"November 14, 2009",Light Heavyweight,KO/TKO,1,0:41,Alexander Gustafsson,Jared Hamman
"November 14, 2009",Lightweight,KO/TKO,1,3:22,Andre Winner,Rolando Delgado
"October 24, 2009",Light Heavyweight,U-DEC,5,5:00,Lyoto Machida,Mauricio Rua
"October 24, 2009",Heavyweight,KO/TKO,2,0:58,Cain Velasquez,Ben Rothwell
"October 24, 2009",Lightweight,U-DEC,3,5:00,Gleison Tibau,Josh Neer
"October 24, 2009",Lightweight,KO/TKO,2,4:03,Joe Stevenson,Spencer Fisher
"October 24, 2009",Welterweight,KO/TKO,1,0:41,Anthony Johnson,Yoshiyuki Yoshida
"October 24, 2009",Light Heavyweight,U-DEC,3,5:00,Ryan Bader,Eric Schafer
"October 24, 2009",Heavyweight,KO/TKO,2,2:30,Pat Barry,Antoni Hardonk
"October 24, 2009",Middleweight,U-DEC,3,5:00,Chael Sonnen,Yushin Okami
"October 24, 2009",Middleweight,KO/TKO,3,1:53,Jorge Rivera,Rob Kimmons
"October 24, 2009",Light Heavyweight,S-DEC,3,5:00,Kyle Kingsbury,Razak Al-Hassan
"October 24, 2009",Heavyweight,SUB,1,4:04,Stefan Struve,Chase Gormley
"September 19, 2009",Catch Weight,KO/TKO,1,3:02,Vitor Belfort,Rich Franklin
"September 19, 2009",Heavyweight,KO/TKO,3,2:00,Junior Dos Santos,Mirko Filipovic
"September 19, 2009",Welterweight,KO/TKO,1,2:31,Paul Daley,Martin Kampmann
"September 19, 2009",Welterweight,KO/TKO,1,1:25,Josh Koscheck,Frank Trigg
"September 19, 2009",Lightweight,KO/TKO,2,3:26,Tyson Griffin,Hermes Franca
"September 19, 2009",Lightweight,KO/TKO,1,3:36,Efrain Escudero,Cole Miller
"September 19, 2009",Middleweight,SUB,2,1:03,Tomasz Drwal,Drew McFedries
"September 19, 2009",Lightweight,KO/TKO,2,0:48,Jim Miller,Steve Lopez
"September 19, 2009",Lightweight,U-DEC,3,5:00,Nik Lentz,Rafaello Oliveira
"September 19, 2009",Welterweight,SUB,2,1:09,Rick Story,Brian Foster
"September 19, 2009",Light Heavyweight,S-DEC,3,5:00,Eliot Marshall,Jason Brilz
"September 19, 2009",Light Heavyweight,U-DEC,3,5:00,Vladimir Matyushenko,Igor Pokrajac
"September 19, 2009",Lightweight,U-DEC,3,5:00,Rafael Dos Anjos,Rob Emerson
"September 16, 2009",Lightweight,SUB,2,2:13,Nate Diaz,Melvin Guillard
"September 16, 2009",Lightweight,S-DEC,3,5:00,Gray Maynard,Roger Huerta
"September 16, 2009",Welterweight,S-DEC,3,5:00,Carlos Condit,Jake Ellenberger
"September 16, 2009",Middleweight,U-DEC,3,5:00,Nate Quarry,Tim Credeur
"September 16, 2009",Light Heavyweight,U-DEC,3,5:00,Brian Stann,Steve Cantwell
"September 16, 2009",Welterweight,SUB,3,2:15,Mike Pyle,Chris Wilson
"September 16, 2009",Middleweight,U-DEC,3,5:00,CB Dollaway,Jay Silva
"September 16, 2009",Lightweight,KO/TKO,1,3:23,Jeremy Stephens,Justin Buchholz
"September 16, 2009",Welterweight,U-DEC,3,5:00,Mike Pierce,Brock Larson
"September 16, 2009",Middleweight,SUB,1,3:56,Ryan Jensen,Steve Steinbeiss
"August 29, 2009",Heavyweight,U-DEC,3,5:00,Antonio Rodrigo Nogueira,Randy Couture
"August 29, 2009",Light Heavyweight,KO/TKO,1,1:35,Thiago Silva,Keith Jardine
"August 29, 2009",Middleweight,SUB,3,1:30,Jake Rosholt,Chris Leben
"August 29, 2009",Middleweight,KO/TKO,1,0:21,Nate Marquardt,Demian Maia
"August 29, 2009",Light Heavyweight,U-DEC,3,5:00,Brandon Vera,Krzysztof Soszynski
"August 29, 2009",Middleweight,KO/TKO,2,0:17,Aaron Simpson,Ed Herman
"August 29, 2009",Heavyweight,KO/TKO,1,2:27,Gabriel Gonzaga,Chris Tuchscherer
"August 29, 2009",Heavyweight,U-DEC,3,5:00,Mike Russow,Justin McCully
"August 29, 2009",Heavyweight,KO/TKO,1,0:07,Todd Duffee,Tim Hague
"August 29, 2009",Middleweight,S-DEC,3,5:00,Mark Munoz,Nick Catone
"August 29, 2009",Lightweight,S-DEC,3,5:00,Evan Dunham,Marcus Aurelio
"August 08, 2009",Lightweight,SUB,4,3:54,BJ Penn,Kenny Florian
"August 08, 2009",Light Heavyweight,KO/TKO,1,3:23,Anderson Silva,Forrest Griffin
"August 08, 2009",Lightweight,U-DEC,3,5:00,Aaron Riley,Shane Nelson
"August 08, 2009",Welterweight,KO/TKO,1,0:29,Johny Hendricks,Amir Sadollah
"August 08, 2009",Middleweight,U-DEC,3,5:00,Ricardo Almeida,Kendall Grove
"August 08, 2009",Lightweight,U-DEC,3,5:00,Kurt Pellegrino,Josh Neer
"August 08, 2009",Welterweight,S-DEC,3,5:00,John Howard,Tamdan McCrory
"August 08, 2009",Middleweight,S-DEC,3,5:00,Alessio Sakara,Thales Leites
"August 08, 2009",Welterweight,U-DEC,3,5:00,Matthew Riddle,Dan Cramer
"August 08, 2009",Lightweight,SUB,2,1:59,George Sotiropoulos,George Roop
"August 08, 2009",Welterweight,KO/TKO,3,3:37,Jesse Lennox,Danillo Villefort
"July 11, 2009",Welterweight,U-DEC,3,5:00,Jon Fitch,Paulo Thiago
"July 11, 2009",Heavyweight,KO/TKO,2,1:48,Brock Lesnar,Frank Mir
"July 11, 2009",Welterweight,U-DEC,5,5:00,Georges St-Pierre,Thiago Alves
"July 11, 2009",Middleweight,KO/TKO,2,3:20,Dan Henderson,Michael Bisping
"July 11, 2009",Middleweight,S-DEC,3,5:00,Yoshihiro Akiyama,Alan Belcher
"July 11, 2009",Light Heavyweight,U-DEC,3,5:00,Mark Coleman,Stephan Bonnar
"July 11, 2009",Lightweight,U-DEC,3,5:00,Jim Miller,Mac Danzig
"July 11, 2009",Light Heavyweight,SUB,2,2:43,Jon Jones,Jake O'Brien
"July 11, 2009",Welterweight,U-DEC,3,5:00,Dong Hyun Kim,TJ Grant
"July 11, 2009",Middleweight,SUB,1,0:55,Tom Lawlor,CB Dollaway
"July 11, 2009",Lightweight,SUB,1,2:36,Shannon Gugerty,Matt Grice
"June 20, 2009",Lightweight,S-DEC,3,5:00,Diego Sanchez,Clay Guida
"June 20, 2009",Welterweight,SUB,1,4:54,James Wilks,DaMarques Johnson
"June 20, 2009",Welterweight,U-DEC,3,5:00,Chris Lytle,Kevin Burns
"June 20, 2009",Lightweight,U-DEC,3,5:00,Ross Pearson,Andre Winner
"June 20, 2009",Lightweight,U-DEC,3,5:00,Joe Stevenson,Nate Diaz
"June 20, 2009",Lightweight,S-DEC,3,5:00,Melvin Guillard,Gleison Tibau
"June 20, 2009",Welterweight,S-DEC,3,5:00,Brad Blackburn,Edgar Garcia
"June 20, 2009",Light Heavyweight,KO/TKO,1,4:48,Tomasz Drwal,Mike Ciesnolevicz
"June 20, 2009",Welterweight,SUB,1,3:40,Nick Osipczak,Frank Lester
"June 20, 2009",Lightweight,SUB,1,4:46,Jason Dent,Cameron Dollar
"June 13, 2009",Catch Weight,U-DEC,3,5:00,Rich Franklin,Wanderlei Silva
"June 13, 2009",Heavyweight,U-DEC,3,5:00,Cain Velasquez,Cheick Kongo
"June 13, 2009",Heavyweight,KO/TKO,1,3:06,Mirko Filipovic,Mostapha Al-Turk
"June 13, 2009",Welterweight,KO/TKO,2,3:47,Mike Swick,Ben Saunders
"June 13, 2009",Lightweight,U-DEC,3,5:00,Spencer Fisher,Caol Uno
"June 13, 2009",Welterweight,S-DEC,3,5:00,Dan Hardy,Marcus Davis
"June 13, 2009",Lightweight,SUB,2,2:38,Terry Etim,Justin Buchholz
"June 13, 2009",Lightweight,SUB,1,3:23,Dennis Siver,Dale Hartt
"June 13, 2009",Welterweight,U-DEC,3,5:00,Paul Taylor,Peter Sobotta
"June 13, 2009",Lightweight,U-DEC,3,5:00,Paul Kelly,Rolando Delgado
"June 13, 2009",Heavyweight,SUB,2,2:37,Stefan Struve,Denis Stojnic
"June 13, 2009",Welterweight,U-DEC,3,5:00,John Hathaway,Rick Story
"May 23, 2009",Light Heavyweight,KO/TKO,2,3:57,Lyoto Machida,Rashad Evans
"May 23, 2009",Welterweight,U-DEC,3,5:00,Matt Hughes,Matt Serra
"May 23, 2009",Middleweight,KO/TKO,1,0:37,Drew McFedries,Xavier Foupa-Pokam
"May 23, 2009",Middleweight,U-DEC,3,5:00,Chael Sonnen,Dan Miller
"May 23, 2009",Lightweight,U-DEC,3,5:00,Frankie Edgar,Sean Sherk
"May 23, 2009",Welterweight,SUB,1,3:06,Brock Larson,Mike Pyle
"May 23, 2009",Heavyweight,SUB,1,1:42,Tim Hague,Pat Barry
"May 23, 2009",Lightweight,KO/TKO,1,1:03,Kyle Bradley,Phillipe Nover
"May 23, 2009",Light Heavyweight,KO/TKO,1,3:17,Krzysztof Soszynski,Andre Gusmao
